State,Year,Deaths,Total_Deaths_Annual,Mortality_Rate_Per_100k,Mortality_Rank_National,Mortality_Percentile,Mortality_YoY_Change_Pct,Deaths_YoY_Change_Pct,Mortality_3Yr_Rolling_Avg,Mortality_Trend_Slope,Deaths_Cumulative_2018,Mortality_Volatility,County_Burden_Concentration,High_Burden_County_Count,Total_Population,Population_65plus,Population_85plus,Population_75_84,Pct_Population_65plus,Pct_Population_85plus,Pct_Population_75_84,Working_Age_Population,Elderly_Dependency_Ratio,Very_Old_Ratio,Age_65plus_YoY_Growth,Age_85plus_YoY_Growth,Deaths_Female,Deaths_Male,Mortality_Rate_Female,Mortality_Rate_Male,Female_Male_Death_Ratio,Female_Pct_Of_Deaths,State_Code,Total_Funding_Annual,Mean_Award_Size,Median_Award_Size,Award_Size_StdDev,Total_Direct_Cost,Total_Indirect_Cost,Number_Of_Projects,Number_Of_Applications,Total_Funding_Millions,Mean_Award_Millions,Indirect_Cost_Ratio,Funding_YoY_Change_Pct,Projects_YoY_Change,Funding_3Yr_Rolling_Avg,Funding_Trend_Slope,Funding_Cumulative_2018,Funding_Volatility,Number_Of_Institutions,Number_Of_PIs,Number_Of_Unique_Projects,Number_Of_Universities,Number_Of_Schools,Number_Of_Medical_Centers,Top_Institution_Funding_Share,PIs_Per_Institution,Mortality_Rate_Per_100k_Lag1,Mortality_Rate_Per_100k_Lag2,Mortality_Rate_Per_100k_Lag3,Total_Deaths_Annual_Lag1,Total_Deaths_Annual_Lag2,Total_Deaths_Annual_Lag3,Population_65plus_Lag1,Population_65plus_Lag2,Population_65plus_Lag3,Population_85plus_Lag1,Population_85plus_Lag2,Population_85plus_Lag3,Total_Funding_Annual_Lag1,Total_Funding_Annual_Lag2,Total_Funding_Annual_Lag3,Number_Of_Projects_Lag1,Number_Of_Projects_Lag2,Number_Of_Projects_Lag3,Population,Funding_Per_Death,Funding_Per_65plus,Funding_Per_Capita,Projects_Per_Million_Pop,Funding_Per_Mortality_Unit,Deaths_Per_100k_Elderly,Overall_Burden_Index,Research_Capacity_Index,Funding_Burden_Alignment,Num_R1_Universities,Per_Capita_Income,Median_Income,Prior_NIH_Funding_Total,Rural_Population_Pct,Region,Regional_Avg_Funding,Regional_Avg_Mortality,Regional_Avg_65plus_Pop,Funding_vs_Regional_Avg,Mortality_vs_Regional_Avg
Vermont,2020,33,33,5.285581574142294,48.0,7.8431372549019605,-56.58082514082239,-56.57894736842105,8.72948127725796,-1.0247319711044218,109,4.870409667598851,100.0,0.0,624340,2633,2633,,0.42172534196111094,0.42172534196111094,,387090.8,0.6802021644534048,100.0,-63.52680426651891,-43.95487441464453,33.0,,5.285581574142294,,,,VT,3919574.0,559939.1428571428,390000.0,440856.7393104887,3158370.0,932691.0,7,8,3.919574,0.5599391428571429,0.2953077061902184,24.870663578118112,2.0,3529240.5,48565.90000000003,7058481.0,552014.9295485585,2,7,7,0.0,1.0,0.0,71.7356784181138,3.5,12.173380980373627,,,76.0,,,7219,,,4698,,,3138907.0,,,5.0,,,624340,118774.9696969697,1488.6342575009494,6.277947912996124,11.211839702726078,741559.6458060606,1253.3232054690468,-0.9825101110602118,-0.5915042892563204,-0.42356091014547703,1,35854,63477,3138907.0,46.35823559222074,Northeast,97706939.22222222,17.938543065268405,222537.44444444444,-93787365.22222222,-12.65296149112611
Vermont,2021,51,51,7.9484194334179605,40.0,23.52941176470588,50.37927845636878,54.54545454545454,8.469127329311293,-1.0247319711044218,160,3.4732978132827053,100.0,0.0,641637,5381,3648,1733,0.8386361759063146,0.5685457665315435,0.2700904093747711,397814.94,1.3526389933972818,67.79409031778479,104.36764147360424,38.54918344094189,51.0,,7.9484194334179605,,,,VT,5367622.0,596402.4444444445,392391.0,518476.8941893918,3965769.0,1274925.0,9,9,5.367622,0.5964024444444445,0.3214824161467801,36.94401483426515,2.0,4142034.3333333335,48565.90000000003,12426103.0,1130888.6274679455,3,9,9,0.0,1.0,0.0,63.85337864700607,3.0,5.285581574142294,12.173380980373627,,33.0,76.0,,2633,7219,,2633,4698,,3919574.0,3138907.0,,7.0,5.0,,641637,105247.49019607843,997.5138450102212,8.36551196392976,14.026622529561106,675306.8386694117,947.7792231927151,-0.8230026357700487,-0.5561044025496459,-0.27821413673650774,1,37903,67674,3919574.0,25.239754794818495,Northeast,107881276.22222222,15.148931884853305,183909.77777777778,-102513654.22222222,-7.200512451435344
Vermont,2022,37,37,5.746983610224039,44.0,15.686274509803921,-27.696523084052515,-27.450980392156865,6.3269948725947645,-1.0247319711044218,197,1.4230200857878321,100.0,0.0,643816,3582,3582,,0.55637014302223,0.55637014302223,,399165.92,0.8973711984229517,100.0,-33.432447500464605,-1.8092105263157854,25.0,12.0,3.883097033935161,1.8638865762888774,2.0833333333333335,67.56756756756756,VT,6708419.0,838552.375,391195.5,818951.8849555618,5069977.0,1512126.0,7,8,6.708419,0.838552375,0.29825105715469713,24.97934839673881,-2.0,5331871.666666667,48565.90000000003,19134522.0,1394766.1715342586,2,7,7,0.0,1.0,0.0,71.21773401452712,3.5,7.9484194334179605,5.285581574142294,12.173380980373627,51.0,33.0,76.0,5381,2633,7219,3648,2633,4698,5367622.0,3919574.0,3138907.0,9.0,7.0,5.0,643816,181308.62162162163,1872.8137911781128,10.419776768517712,10.872671695018452,1167293.9153794595,1032.9424902289225,-0.9459441602823517,-0.5915042892563204,-0.4142675377889523,1,41680,74014,5367622.0,27.70027459853374,Northeast,113233410.8888889,15.446170606569508,192165.0,-106524991.8888889,-9.69918699634547
Vermont,2023,44,44,6.819020106810651,42.0,19.607843137254903,18.653898623956945,18.918918918918926,6.838141050150884,-1.0247319711044218,241,1.10084246319173,100.0,0.0,645254,3385,3385,,0.5245996150353195,0.5245996150353195,,400057.48,0.8461284113472893,100.0,-5.499720826353993,-5.499720826353993,44.0,,6.819020106810651,,,,VT,1987314.0,662438.0,156000.0,890344.5212433218,1810320.0,369402.0,4,4,1.987314,0.662438,0.20405342701842769,-70.37582178453673,-3.0,4687785.0,48565.90000000003,21121836.0,2432867.005239497,1,4,4,0.0,1.0,0.0,100.0,4.0,5.746983610224039,7.9484194334179605,5.285581574142294,37.0,51.0,33.0,3582,5381,2633,3582,3648,2633,6708419.0,5367622.0,3919574.0,7.0,9.0,7.0,645254,45166.22727272727,587.0942392909897,3.079894119215069,6.1991091880096825,291436.8881263636,1299.8522895125554,-0.9099290345101011,-0.6320507861668357,-0.33208394214911907,1,44365,78024,6708419.0,33.03866962560946,Northeast,121953687.1111111,15.105494863184122,189270.44444444444,-119966373.1111111,-8.28647475637347
Virginia,2019,487,487,5.760271231892552,47.0,9.803921568627452,,,5.760271231892552,-0.7851076764695016,487,,52.56673511293635,1.0,8454463,72279,30487,41792,0.8549212410060816,0.36060244157434956,0.4943187994317321,5241767.06,1.378905227429164,42.1796095684777,,,463.0,24.0,5.476397495618587,0.2838737362739656,19.291666666666668,95.07186858316223,VA,9381055.0,360809.8076923077,354390.5,374921.9425667182,6123695.0,3168069.0,26,26,9.381055,0.3608098076923077,0.5173459814703377,,,9381055.0,5801707.3,9381055.0,,8,24,26,0.0,4.0,1.0,61.79145096153897,3.0,,,,,,,,,,,,,,,,,,,8454463,19262.94661190965,129.78949625755752,1.1095979721006526,3.0752988096346274,1628578.6940136552,673.7779991422128,-0.8412271319531278,-0.3482448520891986,-0.3356866607702831,4,39278,74222,0.0,10.475723339478657,South,31667078.76470588,15.312540089909643,240384.76470588235,-22286023.76470588,-9.55226885801709
Virginia,2020,728,728,8.555287014602042,46.0,11.76470588235294,48.52229470089,49.486652977412724,7.1577791232472965,-0.7851076764695016,1215,1.9763746134773068,52.88461538461539,4.0,8509358,125298,50447,74851,1.4724730114774816,0.592841434101139,0.8796315773763426,5275801.96,2.3749564701249706,40.26161630672477,73.35325613248662,65.47052842195033,602.0,126.0,7.074564262074764,1.4807227525272764,4.777777777777778,82.6923076923077,VA,11914903.0,350438.32352941175,362225.0,235704.8185402114,8247713.0,3550264.0,29,34,11.914903,0.35043832352941173,0.43045435746854915,27.010266968907025,3.0,10647979.0,5801707.3,21295958.0,1791701.1032959712,8,30,29,0.0,5.0,2.0,44.57959917927993,3.75,5.760271231892552,,,487.0,,,72279,,,30487,,,9381055.0,,,26.0,,,8509358,16366.625,95.09252342415681,1.4002117433536114,3.4080126843881757,1392694.7137675,581.0148605723954,-0.6177599276881368,-0.3250557897279582,-0.1369983769141867,4,41255,76398,9381055.0,51.00484484558861,South,37824766.176470585,19.19583265640101,299064.8823529412,-25909863.176470585,-10.640545641798967
Virginia,2021,483,483,5.627744617842933,43.0,17.647058823529413,-34.219102079946836,-33.65384615384615,6.647767621445843,-0.7851076764695016,1698,1.653288692971712,53.62318840579711,0.0,8582479,84829,33786,51043,0.9883974082546546,0.39366248376488894,0.5947349244897657,5321136.9799999995,1.5941893681526689,39.82836058423416,-32.29820108860476,-33.02674093603187,446.0,37.0,5.196633746496787,0.431110871346146,12.054054054054054,92.33954451345755,VA,20329832.0,534995.5789473684,393854.5,681212.5403213062,14473578.0,5685312.0,37,39,20.329832,0.5349955789473684,0.3928062570291879,70.62524134690815,8.0,13875263.333333334,5801707.3,41625790.0,5731595.670170073,10,36,37,0.0,5.0,2.0,57.202130347166666,3.6,8.555287014602042,5.760271231892552,,728.0,487.0,,125298,72279,,50447,30487,,11914903.0,9381055.0,,29.0,26.0,,8582479,42090.749482401654,239.65662686109704,2.3687598886056116,4.31110871346146,3612429.735269731,569.380754223202,-0.8278316613584941,-0.23883572999905722,-0.42936109881173795,4,43267,80615,11914903.0,16.430847595488103,South,43056852.52941176,15.02377230694195,274485.76470588235,-22727020.529411763,-9.396027689099018
Virginia,2022,355,355,4.116175398234173,48.0,7.8431372549019605,-26.859236199458746,-26.501035196687372,6.09973567689305,-0.7851076764695016,2053,2.256880514229869,60.84507042253521,0.0,8624511,75348,22962,52386,0.8736495321299955,0.26624118167395233,0.6074083504560432,5347196.82,1.4091121485967668,30.474597865902215,-11.176602341180498,-32.036938376842485,332.0,23.0,3.8494936118697045,0.26668178636446754,14.434782608695652,93.52112676056338,VA,24092094.0,438038.07272727275,397070.0,396769.8697462284,16624050.0,7505444.0,51,55,24.092094,0.43803807272727274,0.45148107711418095,18.50611456110409,14.0,18778943.0,5801707.3,65717884.0,6234976.959088221,9,48,51,0.0,6.0,2.0,56.83670273693318,5.333333333333333,5.627744617842933,8.555287014602042,5.760271231892552,483.0,728.0,487.0,84829,125298,72279,33786,50447,30487,20329832.0,11914903.0,9381055.0,37.0,29.0,26.0,8624511,67865.05352112676,319.7443064182195,2.7934446370350736,5.913378741125149,5853029.006085464,471.1472102776451,-0.917427545995987,-0.1970560079440884,-0.5557487683769016,4,47210,87249,20329832.0,38.17021567884194,South,48622889.294117644,15.051568698060166,278305.9411764706,-24530795.294117644,-10.935393299825993
Virginia,2023,351,351,4.054288657728981,45.0,13.725490196078432,-1.5035010542004845,-1.1267605633802802,4.599402891268697,-0.7851076764695016,2404,0.8911074694574485,59.82905982905983,0.0,8657499,80265,19102,61163,0.9271153251071701,0.22064108814797437,0.7064742369591958,5367649.38,1.4953472985599519,23.798666915841277,6.525720656155443,-16.810382370873622,329.0,22.0,3.8001736991248856,0.2541149586040957,14.954545454545455,93.73219373219374,VA,32300996.0,529524.524590164,422086.0,459949.7852081103,22458402.0,10114945.0,55,61,32.300996,0.529524524590164,0.45038578434921595,34.073011669305295,4.0,25574307.333333332,5801707.3,98018880.0,6121675.355068851,7,50,55,0.0,5.0,2.0,49.94942880399106,7.142857142857143,4.116175398234173,5.627744617842933,8.555287014602042,355.0,483.0,728.0,75348,84829,125298,22962,33786,50447,24092094.0,20329832.0,11914903.0,51.0,37.0,29.0,8657499,92025.62962962964,402.4294026038747,3.730984664277755,6.352873965102392,7967117.96492889,437.30143898336763,-0.9127172376706084,-0.23184905422652158,-0.6313146760291254,4,49217,90974,24092094.0,33.71035508845292,South,49637571.35294118,12.716180840659622,278406.0,-17336575.352941178,-8.66189218293064
Washington,2019,2640,2640,35.655886658580165,3.0,96.07843137254902,,,35.655886658580165,-1.4048737501407138,2640,,57.12121212121212,8.0,7404107,372464,75656,201253,5.030505366818713,1.0218112731217956,2.7181265748860732,4590546.34,8.11371833357857,20.312298638257655,,,1927.0,713.0,26.026096057228777,9.629790601351385,2.702664796633941,72.99242424242425,WA,49595428.0,652571.4210526316,382479.5,882919.1620726066,44288596.0,14364109.0,70,99,49.595428,0.6525714210526316,0.3243297439367913,,,49595428.0,8608219.699999994,49595428.0,,10,71,70,1.0,2.0,1.0,78.21226384012655,7.1,,,,,,,,,,,,,,,,,,,7404107,18786.14696969697,133.15495725761417,6.6983672710294435,9.454212371593226,1390946.4228136211,708.7933330469522,1.1475140167845181,-0.06383143877249442,-1.2597914556700032,2,38915,73775,0.0,26.971646660177708,West,50894271.916666664,21.260684533168384,430332.4166666667,-1298843.9166666642,14.395202125411782
Washington,2020,2788,2788,37.11165376477627,3.0,96.07843137254902,4.082824023241027,5.606060606060614,36.38377021167822,-1.4048737501407138,5428,1.0293827926195833,55.73888091822094,9.0,7512465,465613,79696,226232,6.197872469289374,1.060850200300434,3.0114216838281442,4657728.3,9.996568498853831,17.11636058271569,25.008859916663084,5.33995981812414,2016.0,772.0,26.83539956592144,10.276254198854836,2.61139896373057,72.30989956958393,WA,67113387.0,651586.281553398,388750.0,920146.2323524241,60169971.0,24787498.0,98,137,67.113387,0.651586281553398,0.4119579515835233,35.321721590949885,28.0,58354407.5,8608219.699999994,116708815.0,12387067.60144791,11,102,98,1.0,2.0,1.0,61.418394812945444,9.272727272727273,35.655886658580165,,,2640.0,,,372464,,,75656,,,49595428.0,,,70.0,,,7512465,24072.23350071736,144.1398478994358,8.93360395023471,13.0449859001007,1808418.1164596665,598.7805323304976,1.3863445855317025,0.11312954498376215,-1.3273109940052294,2,40837,77006,49595428.0,20.275171651825744,West,60136814.0,24.920214610330017,548793.0909090909,6976573.0,12.191439154446254
Washington,2021,2701,2701,35.45846043329425,2.0,98.0392156862745,-4.454647432206638,-3.120516499282644,36.07533361888356,-1.4048737501407138,8129,0.9028919438088792,57.9415031469826,8.0,7617364,450500,72070,235189,5.9141193725283445,0.946127820595156,3.0875378936860574,4722765.68,9.538902213755394,15.997780244173141,-3.245828617328128,-9.568861674362584,1930.0,771.0,25.33684881016583,10.12161162312842,2.503242542153048,71.45501666049611,WA,81707294.0,778164.7047619048,477629.0,1202639.0804288336,76317138.0,29267623.0,104,149,81.707294,0.7781647047619048,0.3835000075605561,21.745150486891674,6.0,66138703.0,8608219.699999994,198416109.0,16078105.957337793,13,116,104,2.0,2.0,0.0,55.212534636136645,8.923076923076923,37.11165376477627,35.655886658580165,,2788.0,2640.0,,465613,372464,,79696,75656,,67113387.0,49595428.0,,98.0,70.0,,7617364,30250.756756756757,181.37024195338512,10.72645261536668,13.653016975426146,2304310.2549167564,599.5560488346282,1.2733362260707553,0.21488715680404002,-1.0715863942615937,2,43817,82400,67113387.0,52.99129958777612,West,69185081.81818181,22.395972490797934,495129.8181818182,12522212.181818187,13.062487942496315
Washington,2022,2717,2717,35.33826733756916,2.0,98.0392156862745,-0.3389687376619266,0.5923731951129163,35.969460511879895,-1.4048737501407138,10846,0.9909922629801412,57.85793154214207,8.0,7688549,416870,66443,240621,5.421959331988389,0.864181264891464,3.1296022175315525,4766900.38,8.745095696755467,15.938541991508142,-7.465038845726967,-7.807686971000416,1936.0,781.0,25.180303851871138,10.157963485698016,2.4788732394366195,71.25506072874494,WA,85748816.0,765614.4285714285,416734.5,1319570.3837250462,86484653.0,33623379.0,107,153,85.748816,0.7656144285714285,0.38877856167151414,4.946341754996797,3.0,78189832.33333333,8608219.699999994,284164925.0,9803020.245611163,14,114,107,2.0,2.0,1.0,52.033078800761515,8.142857142857142,35.45846043329425,37.11165376477627,35.655886658580165,2701.0,2788.0,2640.0,450500,465613,372464,72070,79696,75656,81707294.0,67113387.0,49595428.0,104.0,98.0,70.0,7688549,31560.10894368789,205.6967783721544,11.1527956705485,13.916800166065144,2426514.440588826,651.7619401731955,1.2016645112518718,0.24251826746502606,-0.9603919645960436,2,48685,90325,81707294.0,52.9253306136639,West,68532690.3076923,21.28792901885877,454884.46153846156,17216125.692307696,14.050338318710388
Washington,2023,2285,2285,29.518211121480164,3.0,96.07843137254902,-16.469557379519618,-15.899889584100112,33.43831296411452,-1.4048737501407138,13131,3.3954396530543605,64.50765864332604,6.0,7740984,474071,49977,258944,6.124169743794846,0.6456155961567677,3.345104446669829,4799410.08,9.877693135152976,10.542091796376491,13.721543886583355,-24.782144093433466,1648.0,637.0,21.28928311956206,8.228928001918101,2.58712715855573,72.12253829321664,WA,83318812.0,816851.0980392157,478134.0,1310277.1297176862,77125802.0,28643424.0,102,140,83.318812,0.8168510980392156,0.37138575233227394,-2.833863035496609,-5.0,83591640.66666667,8608219.699999994,367483737.0,2034527.372668502,9,108,102,1.0,2.0,1.0,53.22279079063201,12.0,35.33826733756916,35.45846043329425,37.11165376477627,2717.0,2701.0,2788.0,416870,450500,465613,66443,72070,79696,85748816.0,81707294.0,67113387.0,107.0,104.0,98.0,7740984,36463.37505470459,175.75175870281035,10.763336030664835,13.176619406525063,2822624.028844674,481.99531293835736,1.0265172008095622,0.08866880770095248,-0.8090080668404048,2,51493,94952,85748816.0,44.433084347157696,West,70407089.6923077,19.5641959357848,473191.6923076923,12911722.307692304,9.954015185695365
West Virginia,2019,138,138,7.593662043520488,43.0,17.647058823529413,,,7.593662043520488,-1.8317997762781006,138,,100.0,0.0,1817305,12388,8367,4021,0.6816687347473319,0.46040703129084,0.2212617034564919,1126729.1,1.099465701205374,67.541168873103,,,125.0,13.0,6.878317068406239,0.7153449751142489,9.615384615384615,90.57971014492753,WV,1777319.0,355463.8,380000.0,200191.66911537552,1219910.0,557409.0,5,5,1.777319,0.3554638,0.4569263306309482,,,1777319.0,1885475.9000000001,1777319.0,,1,5,5,0.0,1.0,0.0,100.0,5.0,,,,,,,,,,,,,,,,,,,1817305,12879.123188405798,143.4710203422667,0.9779970890962166,2.7513268273624956,234052.94965905798,1113.9812721989022,-0.8462280264324636,-0.6269041759629949,-0.26632935809089164,1,26480,46711,0.0,31.895997816475255,South,31667078.76470588,15.312540089909643,240384.76470588235,-29889759.76470588,-7.718878046389155
West Virginia,2020,193,193,10.678168843427061,41.0,21.568627450980394,40.6194900724943,39.85507246376812,9.135915443473774,-1.8317997762781006,331,2.1810756748299553,94.30051813471503,1.0,1807426,19793,12140,7653,1.0950932430981961,0.6716734184414742,0.4234198246567218,1120604.1199999999,1.766279424351929,61.33481533875612,59.77558927994833,45.09382096330823,168.0,25.0,9.294986350755162,1.3831824926718992,6.72,87.04663212435233,WV,3104640.0,344960.0,380000.0,219696.84874276188,2329526.0,775114.0,9,9,3.10464,0.34496,0.3327346421546701,74.68107863585547,4.0,2440979.5,1885475.9000000001,4881959.0,938557.6799113095,1,9,9,0.0,1.0,0.0,100.0,9.0,7.593662043520488,,,138.0,,,12388,,,8367,,,1777319.0,,,5.0,,,1807426,16086.21761658031,156.85545394836558,1.717713477619554,4.979456973618837,290746.47961865284,975.0922043146567,-0.6665571833340671,-0.606317735147631,-0.09963860749056697,1,27346,48037,1777319.0,29.806746250486114,South,37824766.176470585,19.19583265640101,299064.8823529412,-34720126.176470585,-8.517663812973948
West Virginia,2021,165,165,9.161327648498181,38.0,27.450980392156865,-14.20506846417371,-14.507772020725385,9.144386178481911,-1.8317997762781006,496,1.5423231858862159,87.27272727272727,1.0,1801049,15956,13427,2529,0.885928145208709,0.7455099777962731,0.14041816741243573,1116650.38,1.4289163632398532,84.1501629481073,-19.385641388369624,10.60131795716639,141.0,24.0,7.8287708996257175,1.3325567488724628,5.875,85.45454545454545,WV,2580358.0,368622.5714285714,460806.0,242067.81587388355,1791589.0,788769.0,7,7,2.580358,0.3686225714285714,0.44026224764720034,-16.887046485260772,-2.0,2487439.0,1885475.9000000001,7462317.0,668521.289624347,1,7,7,0.0,1.0,0.0,100.0,7.0,10.678168843427061,7.593662043520488,,193.0,138.0,,19793,12388,,12140,8367,,3104640.0,1777319.0,,9.0,5.0,,1801049,15638.533333333333,161.7170970167962,1.4326972780862708,3.8866238508780158,281657.64821466664,1034.0937578340436,-0.755870623430856,-0.6166109555553129,-0.1838250068375492,1,28761,50884,3104640.0,56.17184958814048,South,43056852.52941176,15.02377230694195,274485.76470588235,-40476494.52941176,-5.862444658443769
West Virginia,2022,67,67,3.7368228193826214,49.0,5.88235294117647,-59.21090301802272,-59.3939393939394,7.858773103769288,-1.8317997762781006,563,3.649391375678252,100.0,0.0,1792967,6232,4894,1338,0.34758029567749993,0.2729553862396798,0.0746249094378201,1111639.54,0.5606133801249998,78.53016688061616,-60.94259212835297,-63.551053846726745,67.0,,3.7368228193826214,,,,WV,8154791.0,741344.6363636364,460806.0,1189284.9844559776,7760546.0,1850517.0,9,12,8.154791,0.7413446363636363,0.2384519078941095,216.0333178574446,2.0,4613263.0,1885475.9000000001,15617108.0,3078235.4255269365,1,10,9,1.0,1.0,0.0,100.0,10.0,9.161327648498181,10.678168843427061,7.593662043520488,165.0,193.0,138.0,15956,19793,12388,13427,12140,8367,2580358.0,3104640.0,1777319.0,7.0,9.0,5.0,1792967,121713.29850746269,1308.5351412066752,4.548210312850153,5.019612742454267,2182279.2768502985,1075.0962772785624,-1.0453922998303113,-0.6037346578977251,-0.5278599893357586,1,31462,55217,2580358.0,48.460617574770154,South,48622889.294117644,15.051568698060166,278305.9411764706,-40468098.294117644,-11.314745878677545
West Virginia,2023,34,34,1.9053361741522095,48.0,7.8431372549019605,-49.01186740057963,-49.25373134328358,4.934495547344338,-1.8317997762781006,597,3.7733497109892675,100.0,0.0,1784462,3393,3393,,0.19014134232054256,0.19014134232054256,,1106366.44,0.3066795843879719,100.0,-45.555198973042366,-30.6702084184716,34.0,,1.9053361741522095,,,,WV,8679623.0,867962.3,480815.0,1178716.6339784835,6753563.0,2102731.0,8,11,8.679623,0.8679623000000001,0.3113513563136969,6.435873095950595,-1.0,6471590.666666667,1885475.9000000001,24296731.0,3380108.1205571415,1,9,8,0.0,1.0,0.0,100.0,9.0,3.7368228193826214,9.161327648498181,10.678168843427061,67.0,165.0,193.0,6232,15956,19793,4894,13427,12140,8154791.0,2580358.0,3104640.0,9.0,7.0,9.0,1784462,255283.0294117647,2558.0969643383437,4.863999905853977,4.483143939181669,4555428.652301765,1002.0630710285883,-1.139699585538258,-0.6088812681015661,-0.6272996943348548,1,32949,57917,8154791.0,48.93666663575574,South,49637571.35294118,12.716180840659622,278406.0,-40957948.35294118,-10.810844666507412
Wisconsin,2019,872,872,15.058586882865608,29.0,45.09803921568628,,,15.058586882865608,-1.1112451994218568,872,,57.56880733944955,3.0,5790716,108336,49534,58802,1.8708567299795051,0.855403718642047,1.015453011337458,3590243.92,3.0175108548056535,45.722566829124204,,,701.0,171.0,12.105584179918338,2.9530027029472694,4.099415204678363,80.38990825688074,WI,37566171.0,507650.95945945947,341241.5,624998.8178651711,28022358.0,12693054.0,71,86,37.566171,0.5076509594594595,0.4529616672515568,,,37566171.0,21386450.999999993,37566171.0,,5,69,71,0.0,3.0,0.0,86.71185040391794,13.8,,,,,,,,,,,,,,,,,,,5790716,43080.47133027523,346.75611984935756,6.487310204817504,12.2610053748103,2494667.7461976605,804.9032639196573,-0.3018588935130442,-0.19196739181333408,-0.07194535262730567,2,33375,61747,0.0,53.22491891105847,Midwest,41345427.0,15.244135705269102,196131.75,-3779256.0,-0.18554882240349357
Wisconsin,2020,994,994,17.1173459503442,29.0,45.09803921568628,13.671661780038246,13.990825688073393,16.087966416604903,-1.1112451994218568,1866,1.455762497443404,60.96579476861167,3.0,5806975,146722,62650,65201,2.526651139362577,1.0788749736308492,1.1228049027247404,3600324.5,4.075243773165447,42.69979962105206,35.4323585880963,26.47878225057536,795.0,199.0,13.690432626281327,3.426913324062873,3.9949748743718594,79.97987927565391,WI,40602925.0,513961.0759493671,351485.0,627743.6699334425,30654833.0,14486546.0,71,91,40.602925,0.5139610759493671,0.4725697249761563,8.0837464110995,0.0,39084548.0,21386450.999999993,78169096.0,2147309.3461953728,4,69,71,0.0,3.0,0.0,91.65572431050226,17.25,15.058586882865608,,,872.0,,,108336,,,49534,,,37566171.0,,,71.0,,,5806975,40848.01307847082,276.7337209143823,6.992095712483694,12.226675678817283,2372033.907463531,677.4716811384795,-0.11656721591805701,-0.2170740581123267,-0.08364940326306768,2,34450,63293,37566171.0,10.711421658357697,Midwest,47454950.833333336,18.2406345839123,226340.16666666666,-6852025.833333336,-1.1232886335681016
Wisconsin,2021,758,758,12.909464630195782,31.0,41.17647058823529,-24.58255697089422,-23.74245472837022,15.028465821135194,-1.1112451994218568,2624,2.1041023644022934,64.5118733509235,3.0,5871661,103767,43411,60356,1.767251208814678,0.7393308298963445,1.0279203789183333,3640429.82,2.850405175507545,41.83507280734723,-29.276454792055727,-30.708699122106943,642.0,116.0,10.933873736920438,1.975590893275344,5.5344827586206895,84.69656992084433,WI,52570291.0,751004.1571428571,351436.5,1766767.9363364368,41544252.0,17034484.0,74,84,52.570291,0.7510041571428571,0.41003227113103397,29.474147490605663,3.0,43579795.666666664,21386450.999999993,130739387.0,7932668.11786207,4,74,74,0.0,3.0,0.0,94.1950026489296,18.5,17.1173459503442,15.058586882865608,,994.0,872.0,,146722,108336,,62650,49534,,40602925.0,37566171.0,,71.0,71.0,,5871661,69353.94591029023,506.6185877976621,8.953223116934033,12.602907422618575,4072228.5939756073,730.4827160850751,-0.4114608065216485,-0.19646807300099212,-0.32827504697303195,2,36754,67080,40602925.0,47.911392529867214,Midwest,54125948.916666664,12.473020882412944,180126.41666666666,-1555657.9166666642,0.4364437477828371
Wisconsin,2022,785,785,13.345510332315108,30.0,43.13725490196079,3.377721033445469,3.562005277044844,14.45744030428503,-1.1112451994218568,3409,2.3138404219040836,62.1656050955414,3.0,5882128,133339,42429,71284,2.266849684331929,0.7213205832991053,1.211874342074841,3646919.36,3.6562091682773046,31.820397633100594,28.498462902464183,-2.2620994678768103,624.0,161.0,10.608405665432647,2.7371046668824617,3.875776397515528,79.49044585987262,WI,62633455.0,792828.5443037974,382090.0,1223646.950967903,53757044.0,21381338.0,80,99,62.633455,0.7928285443037975,0.39774021056663755,19.14230225585016,6.0,51935557.0,21386450.999999993,193372842.0,11028972.230370881,4,80,80,0.0,3.0,0.0,95.5249075753525,20.0,12.909464630195782,17.1173459503442,15.058586882865608,758.0,994.0,872.0,103767,146722,108336,43411,62650,49534,52570291.0,40602925.0,37566171.0,74.0,71.0,71.0,5882128,79787.84076433121,469.73094893467027,10.648094533134946,13.600520083888007,4693222.92219414,588.7249791883845,-0.321158229796447,-0.16558841177794645,-0.3363818222759132,2,40130,72458,52570291.0,48.81094215910474,Midwest,53714541.166666664,13.574551611634476,206027.5,8918913.833333336,-0.22904127931936813
